tachometer,und-accelerometer-axial,und-accelerometer-radial,und-accelerometer-tangential,over-accelerometer-axial,over-accelerometer-radial,over-accelerometer-tangential,microphone
4.4655,1.2052,0.35267,0.048212,0.24168,0.0016355,0.068856,-0.09791
4.5098,-1.1878,-0.28191,-0.058048,0.1336,0.0050175,-0.024627,0.19453
4.4569,0.66214,0.32946,0.056016,0.21966,0.0067566,0.064502,-0.13291
4.5093,-0.36943,-0.12971,-0.044997,0.17457,0.0062561,0.021257,0.14588
4.4648,-0.19474,0.19924,-0.0017835,0.17333,0.0092145,0.018374,-0.085157
4.4942,0.61892,0.031853,-0.02533,0.21899,0.0081235,0.057329,0.07871
4.4826,-1.0246,-0.082379,-0.048266,0.14148,0.0049405,-0.021018,0.023512
4.4745,1.2373,0.22517,0.030209,0.24936,0.0069363,0.071771,-0.03872
4.4965,-0.93862,-0.39689,-0.063103,0.13403,0.0069106,-0.0395,0.083894
4.4631,1.2584,0.3451,0.040582,0.24287,0.009452,0.058523,-0.099443
4.5012,-0.57611,-0.43267,-0.056828,0.15641,0.0053704,-0.028031,0.10183
4.4631,0.65577,0.25376,0.041192,0.21562,0.0058582,0.029882,-0.123
4.4955,0.23371,-0.26753,-0.023551,0.20041,-0.0008096,0.022451,0.11848
4.4761,-0.086642,-0.0016549,0.011544,0.17674,0.017795,0.01996,-0.064981
4.4756,0.94497,0.016133,0.02017,0.24229,0.044395,0.088154,0.03371
4.4966,-0.61483,-0.3012,-0.029466,0.15003,0.035655,0.01402,0.017354
4.453,1.3513,0.26449,0.042316,0.26021,0.042329,0.12298,-0.053225
4.516,-0.78021,-0.46154,-0.068999,0.14823,0.037002,0.025393,0.090052
4.4339,1.1301,0.35534,0.023754,0.24675,0.03964,0.11651,-0.10913
4.5313,-0.26039,-0.4284,-0.083752,0.17543,0.032735,0.031551,0.10789
4.4272,0.48317,0.19363,-0.0056758,0.21096,0.036245,0.039001,-0.10913
4.5304,0.47859,-0.22161,-0.052749,0.22515,0.037362,0.023562,0.09268
4.4251,-0.34003,-0.084679,-0.037231,0.18412,0.039261,-0.0353,-0.049696
4.5288,1.1612,0.096703,-0.0055602,0.26646,0.038799,0.026067,0.0056723
4.4226,-0.7906,-0.3419,-0.070688,0.16629,0.036983,-0.081204,0.024266
4.5391,1.3584,0.31169,0.025103,0.27648,0.03887,0.015349,-0.069337
4.3965,-0.76198,-0.21139,-0.081376,0.15807,0.036129,-0.12096,0.13605
4.5889,0.95962,0.34013,0.015629,0.29615,0.038677,-0.0064791,-0.11054
4.2924,-0.27111,-0.20731,-0.082423,0.23989,0.03722,-0.04345,0.098911
4.8255,0.14353,0.19691,-0.031502,0.27136,0.038414,-0.0089515,-0.1011
1.2764,0.61554,0.011116,-0.052222,0.32474,0.037965,0.05772,0.070557
-0.99208,-0.62368,-0.040649,-0.052094,0.27018,0.038254,0.014321,-0.048163
-0.40244,1.2122,0.22035,-0.013017,0.33249,0.035424,0.077583,0.0046014
-0.75822,-1.027,-0.17068,-0.11309,0.18214,0.03774,-0.072335,0.13016
-0.50587,1.3317,0.35662,-0.0082192,0.35114,0.042059,0.090607,-0.11086
-0.73115,-0.95012,-0.28946,-0.1348,0.26614,0.041424,0.028783,0.22622
-0.56235,0.67367,0.2962,-0.028734,0.34624,0.026028,0.1051,-0.1367
-0.78763,-0.14337,-0.15994,-0.10941,0.31807,0.027639,0.069357,0.20313
-0.61548,-0.21832,0.13647,-0.06352,0.32161,0.029064,0.061683,-0.03984
-0.80655,0.82867,0.03926,-0.067432,0.33405,0.02264,0.055383,0.052036
-0.67427,-0.86392,-0.16519,-0.097889,0.25285,0.021478,-0.066247,0.033977
-0.69967,1.3274,0.25459,-0.016254,0.42,0.020458,0.067905,-0.04332
-0.74373,-1.2363,-0.34737,-0.11274,0.32858,0.018963,-0.021288,0.13997
-0.71579,1.181,0.36854,-0.0065429,0.43829,0.018398,0.069973,-0.1315
-0.67122,-0.79135,-0.36651,-0.12104,0.36022,0.017371,-0.0039874,0.20483
-0.84092,0.48729,0.26652,-0.030693,0.41065,0.017865,0.040157,-0.12488
-0.64768,-0.0042217,-0.20332,-0.087876,0.40091,0.017102,0.039168,0.15445
-0.70791,-0.58539,-0.0060426,-0.058812,0.3805,0.016845,0.032951,-0.042663
-0.66879,0.95257,0.09493,-0.043275,0.43641,0.018995,0.092565,0.047874
-0.73656,-1.3946,-0.25335,-0.10082,0.34256,0.020118,0.0080986,0.088616
-0.68002,1.3258,0.35095,0.0081399,0.45321,0.019816,0.11176,-0.071844
-0.73419,-1.2717,-0.39376,-0.084947,0.35101,0.021286,0.011284,0.19763
-0.74792,1.044,0.40564,0.046144,0.45194,0.024,0.10393,-0.1415
-0.68603,-0.76692,-0.31404,-0.061953,0.37749,0.022556,0.034268,0.22072
-0.65799,0.032236,0.25695,0.024698,0.40717,0.025213,0.057303,-0.1103
-0.73922,0.238,-0.090107,-0.010384,0.44228,0.025181,0.082233,0.15632
-0.67559,-1.0351,-0.061302,-0.00082005,0.40302,0.028287,0.032354,0.0084225
-0.82017,1.0108,0.20717,0.037338,0.48667,0.014393,0.10457,0.01548
-0.62957,-1.4839,-0.28851,-0.067143,0.39658,-0.01195,0.010982,0.15932
-0.69351,1.3789,0.40985,0.015372,0.49537,-0.0051157,0.08536,-0.10463
-0.71641,-1.2652,-0.40968,-0.11806,0.38243,-0.017944,-0.035538,0.21442
-0.67941,0.88664,0.35789,-0.0076283,0.46832,-0.017803,0.02249,-0.14016
-0.766,-0.56395,-0.33025,-0.089925,0.46659,-0.022488,0.0089591,0.22189
-0.60934,-0.46162,0.12903,-0.021958,0.48915,-0.021474,0.018207,-0.10966
-0.77204,0.47986,-0.028128,-0.039178,0.51412,-0.023226,0.040715,0.14549
-0.70756,-1.1953,-0.16124,-0.045472,0.4522,-0.023553,-0.019625,0.060773
-0.63462,1.2808,0.24495,0.048476,0.53195,-0.021718,0.056115,-0.012727
-0.77326,-1.6135,-0.41186,-0.043545,0.43945,-0.0203,-0.038203,0.13315
-0.62867,1.1862,0.409,0.054796,0.53859,-0.017925,0.050592,-0.11653
-0.75493,-1.359,-0.43335,-0.083566,0.45582,-0.01917,-0.025282,0.17686
-0.61914,0.28934,0.34986,0.015963,0.5284,-0.01532,0.04006,-0.15389
-0.7177,-0.15683,-0.29647,-0.07415,0.45611,-0.012964,-0.035731,0.17224
-0.76363,-0.54499,0.039247,-0.035561,0.46757,-0.015756,-0.057392,-0.082772
-0.66186,0.81917,0.06274,-0.037938,0.57419,-0.017777,0.043997,0.079392
-0.66864,-1.5669,-0.24083,-0.097825,0.50287,-0.019831,-0.017814,0.018109
-0.67842,1.2711,0.3571,-0.0018028,0.59343,-0.020486,0.067116,-0.043466
-0.69245,-1.7592,-0.42619,-0.075608,0.49306,-0.023457,-0.031357,0.14963
-0.64715,0.97651,0.42266,0.066049,0.5742,-0.022283,0.043342,-0.1221
-0.69626,-1.1,-0.40295,-0.047052,0.50351,-0.010609,-0.02089,0.18592
-0.68401,-0.082159,0.28555,0.040081,0.54062,-0.0082218,0.01628,-0.11994
-0.70504,0.0069269,-0.17512,-0.0085018,0.52618,-0.0090625,0.0066151,0.12756
-0.63741,-1.1641,-0.032362,0.0097006,0.50332,-0.00084169,-0.013858,-0.047628
-0.68708,0.95772,0.15177,0.041166,0.55836,-0.0014706,0.051054,0.039405
-0.64006,-1.8189,-0.29512,-0.02075,0.48504,1.18E-05,-0.011032,0.061868
-0.66643,1.2973,0.41199,0.044359,0.56871,-0.0015797,0.077063,-0.058409
-0.70372,-1.6287,-0.39628,-0.050636,0.48413,-0.0028504,0.0090105,0.18256
-0.63635,0.75055,0.4469,0.057262,0.54837,-0.0027734,0.077121,-0.12103
-0.71489,-0.73449,-0.32813,-0.0086496,0.49373,-0.0044483,0.040587,0.15822
-0.6396,-0.28634,0.24991,0.044738,0.51326,-0.002138,0.06027,-0.11147
-0.72424,0.36218,-0.075814,0.024409,0.52218,-0.0024204,0.080935,0.11629
-0.65094,-1.1205,-0.11666,0.017935,0.48142,-0.00023845,0.041935,-0.038355
-0.65198,1.2213,0.24459,0.064893,0.53449,0.0019307,0.096213,0.026189
-0.69053,-1.7411,-0.4254,-0.003736,0.45683,-0.0015027,0.026125,0.064765
-0.6334,1.2667,0.43806,0.065991,0.52176,-0.0034408,0.089008,-0.077636
-0.69713,-1.3853,-0.5163,-0.036846,0.44149,-0.0027862,0.011997,0.15318
-0.61212,0.59521,0.35584,0.042779,0.48755,-0.0010599,0.052949,-0.13931
-0.66808,-0.43025,-0.33561,-0.013711,0.44946,-0.0010342,0.015253,0.17506
-0.66511,-0.59993,0.05045,0.020151,0.44695,-0.0032547,0.0013748,-0.10336
-0.6963,0.80595,0.042523,0.01173,0.46779,0.0013338,0.021148,0.076763
-0.69531,-0.79951,-0.18138,-0.0103,0.41182,0.030437,-0.024081,-0.021659
-0.62906,1.4283,0.34671,0.045521,0.46413,0.028011,0.040657,-0.019323
-0.69671,-1.2463,-0.26563,-0.01664,0.36724,0.031117,-0.03146,0.10816
-0.68901,1.2592,0.45177,0.092273,0.43551,0.033903,0.04636,-0.10511
-0.61042,-0.97274,-0.45691,0.0093281,0.36862,0.031092,-0.0022985,0.1618
-0.69395,0.51504,0.32293,0.078638,0.40359,0.035539,0.037536,-0.12456
-0.61763,-0.18868,-0.24116,0.032489,0.38061,0.034711,0.031378,0.14089
-0.62258,-0.75179,0.0087134,0.049028,0.35841,0.033672,0.013056,-0.06683
-0.68083,0.85791,0.092521,0.057474,0.38636,0.027556,0.049372,0.056758
-0.57749,-1.7485,-0.31729,0.0047101,0.31538,0.020933,-0.017165,0.022173
-0.69225,1.2985,0.36091,0.07235,0.38169,0.023224,0.04313,-0.034461
-0.57677,-2.1691,-0.50179,-0.022793,0.28554,0.024142,-0.062728,0.13396
-0.65512,0.67455,0.41035,0.080365,0.38149,0.028749,0.014109,-0.12755
-0.64692,-0.70669,-0.36856,0.02245,0.3199,0.028903,-0.032012,0.1169
-0.58606,-0.2876,0.23665,0.089505,0.33891,0.030989,-0.0019324,-0.12373
-0.68368,0.32205,-0.046642,0.046652,0.30551,0.028274,-0.02324,0.12232
-0.58767,-1.1182,0.035714,0.050075,0.23933,0.028076,-0.077197,-0.047798
-0.63413,1.1652,0.21191,0.094091,0.31381,0.029866,-0.00091134,0.017525
-0.66114,-1.487,-0.26233,0.024236,0.23463,0.029147,-0.071404,-0.0019211
-0.56774,1.2406,0.39085,0.10051,0.31622,0.027299,0.013814,-0.043904
-0.69093,-1.347,-0.4995,0.020305,0.22835,0.030399,-0.05691,0.066347
-0.57933,0.6148,0.3615,0.090674,0.29473,0.02633,0.0089398,-0.10764
-0.6434,-0.55807,-0.38972,0.029509,0.24831,-0.0012652,-0.032282,0.1123
-0.65911,-0.48022,0.1244,0.070185,0.2579,0.0017895,-0.021294,-0.10716
-0.565,0.64764,-0.099043,0.060583,0.27075,-0.00030262,-0.004559,0.073478
-0.70106,-1.2956,-0.21424,0.041378,0.21743,-0.0018557,-0.050841,-0.045121
-0.56902,1.276,0.22858,0.087064,0.28482,-0.0012203,0.021366,-0.012313
-0.65393,-1.5696,-0.38867,0.021551,0.19459,-0.0032033,-0.053911,0.06199
-0.64303,1.1829,0.36651,0.090135,0.26997,-0.0019968,0.017019,-0.10032
-0.57824,-1.2334,-0.37514,-0.00053102,0.18826,-0.00389,-0.059639,0.12481
-0.69079,0.17386,0.31398,0.06962,0.23783,-0.003614,-0.018398,-0.1276
-0.57329,-0.1264,-0.21584,0.0085959,0.20537,-0.0035884,-0.048125,0.12546
-0.64807,-0.64142,0.075087,0.034326,0.19401,-0.0042751,-0.052453,-0.084913
-0.64995,0.83574,0.05151,0.036446,0.22402,-0.0087545,-0.016716,0.057317
-0.5597,-1.4478,-0.16342,-0.0051555,0.14134,-0.0084849,-0.079361,0.030594
-0.70404,1.2823,0.2444,0.077218,0.22444,-0.0087224,0.0061013,-0.04736
-0.55111,-1.4907,-0.46909,-0.0021817,0.14543,-0.0054944,-0.064578,0.13461
-0.66162,1.0324,0.32857,0.082967,0.21043,-0.0038964,0.0064096,-0.11132
-0.62442,-0.89106,-0.47056,-0.0047059,0.15712,-0.0030301,-0.038833,0.15781
-0.57067,0.13969,0.20757,0.054648,0.1822,-0.001323,-0.01486,-0.11405
-0.68666,0.14413,-0.23007,0.0060396,0.17223,-0.0027284,-0.023863,0.11621
-0.55517,-1.0258,-0.06815,0.014659,0.14417,-0.0067073,-0.044047,-0.051911
-0.64204,1.0173,0.094166,0.033626,0.19227,0.0024569,0.00061707,0.03977
-0.6253,-1.5722,-0.326,-0.020429,0.12749,0.027774,-0.053828,0.037531
-0.56095,1.2018,0.32812,0.065265,0.19453,0.020715,0.007161,-0.05875
-0.6795,-1.336,-0.47421,-0.012625,0.12253,0.021061,-0.056974,0.12451
-0.55234,0.8694,0.36643,0.078342,0.17117,0.02323,-0.007436,-0.12137
-0.61672,-0.59319,-0.39709,0.013111,0.13,0.025316,-0.050963,0.15676
-0.64594,-0.019301,0.16596,0.064726,0.13869,0.026805,-0.037978,-0.10701
-0.51384,0.42776,-0.12329,0.041076,0.14918,0.029532,-0.025783,0.099349
-0.69831,-1.0604,-0.12859,0.019566,0.11582,0.033261,-0.061938,-0.019128
-0.51865,1.1708,0.16609,0.049613,0.16722,0.031207,-0.01748,-0.012435
-0.64029,-1.2911,-0.4059,-0.018027,0.095962,0.029436,-0.089039,0.06255
-0.61509,1.2897,0.36136,0.047609,0.16271,0.028878,-0.027819,-0.1093
-0.55569,-1.1083,-0.44749,-0.046403,0.099744,0.030405,-0.07816,0.1636
-0.68885,0.6476,0.32729,0.02193,0.14283,0.031477,-0.033926,-0.14744
-0.52045,-0.29401,-0.32115,-0.036416,0.11367,0.030546,-0.054534,0.15355
-0.60604,-0.45556,0.10313,0.0086923,0.11215,0.030617,-0.055061,-0.094454
-0.60482,0.68005,-0.031475,0.022405,0.13367,0.029449,-0.040457,0.073964
-0.6032,-1.1373,-0.21003,0.018513,0.088191,0.031528,-0.087208,-0.0015804
-0.6123,1.2758,0.23783,0.073352,0.14439,0.030219,-0.040477,-0.033536
-0.59272,-1.6058,-0.45142,0.0058276,0.077048,0.035347,-0.099468,0.057196
-0.62395,1.0195,0.36694,0.068586,0.13855,0.036046,-0.036598,-0.094648
-0.59365,-0.94457,-0.48314,-0.014796,0.082687,0.036816,-0.087819,0.12091
-0.60131,0.30957,0.25236,0.033722,0.11474,0.03113,-0.055889,-0.11636
-0.61452,-0.05895,-0.28431,-0.020294,0.10103,0.0062561,-0.065291,0.11585
-0.6038,-0.79794,-0.018152,-0.025863,0.087658,0.0098948,-0.072567,-0.070919
-0.61735,0.82189,0.049262,-0.034945,0.12161,0.0082134,-0.03094,0.044443
-0.60104,-1.3834,-0.27457,-0.084331,0.069444,0.0075011,-0.06687,0.028014
-0.61761,1.2837,0.3099,-0.0091313,0.13139,0.0060186,0.0033014,-0.054272
-0.60901,-1.5214,-0.43523,-0.085859,0.069033,0.0043051,-0.048941,0.10728
-0.61117,0.86036,0.36627,0.02615,0.12411,0.0043116,0.0024537,-0.11577
-0.61104,-0.70903,-0.38446,-0.084947,0.0862,0.00021078,-0.03049,0.14274
-0.60947,-0.0195,0.2244,0.017068,0.097953,-0.0020353,-0.0083928,-0.11378
-0.60992,0.19151,-0.15035,-0.010609,0.096321,-0.0016503,0.00010332,0.10904
-0.61327,-1.1093,-0.065818,-0.0059327,0.064653,0.0029639,-0.023182,-0.04551
-0.60866,1.0181,0.15981,0.019226,0.10256,0.0041319,0.0060243,0.022173
-0.61276,-1.7007,-0.26324,-0.071549,0.022843,0.00478,-0.066421,0.085014
-0.612,1.0773,0.33548,0.025623,0.10134,0.0069042,0.0092738,-0.084256
-0.60079,-1.3106,-0.37285,-0.10079,0.0273,0.0077449,-0.056583,0.16964
-0.61759,0.71613,0.33098,0.019508,0.090644,0.00564,0.0076169,-0.12383
-0.59621,-0.54052,-0.26034,-0.076385,0.058224,0.0048635,-0.027395,0.16577
-0.61727,-0.27374,0.16912,0.0010554,0.066188,0.0047993,-0.016215,-0.095598
-0.6031,0.48195,-0.0094216,-0.0060226,0.097516,0.0042602,0.014835,0.087594
-0.60863,-1.1471,-0.067443,-0.013859,0.049419,0.0034965,-0.024756,0.0094447
-0.61379,1.1465,0.23132,0.045868,0.11728,0.0043757,0.051498,-0.017181
-0.60253,-1.4971,-0.28547,-0.044464,0.029368,0.03149,-0.018604,0.11541
-0.61893,1.2414,0.34583,0.070635,0.10662,0.024084,0.063738,-0.10127
-0.60276,-1.1378,-0.32793,-0.059461,0.02992,0.021234,-0.0072176,0.19531
-0.61673,0.5641,0.30353,0.037081,0.071858,0.024424,0.027493,-0.12702
-0.60627,-0.23306,-0.18471,-0.046114,0.048475,0.026099,0.00026386,0.15012
-0.60805,-0.4425,0.11398,-0.015657,0.034904,0.031689,-0.010229,-0.070165
-0.6142,0.77804,0.088866,-0.02603,0.077703,0.034666,0.029445,0.061284
-0.60642,-1.3296,-0.098247,-0.077721,0.017531,0.03577,-0.033014,0.042301
-0.61347,1.224,0.33208,0.0078894,0.10199,0.038562,0.031237,-0.052885
-0.60953,-1.4313,-0.25158,-0.096508,0.018591,0.039435,-0.059408,0.1462
-0.61016,1.0885,0.43271,0.024473,0.10208,0.038523,0.011521,-0.12592
-0.61088,-0.88682,-0.22144,-0.10481,0.043549,0.041976,-0.049775,0.17667
-0.60957,0.30898,0.35385,-0.016659,0.076052,0.042945,-0.012708,-0.12125
-0.60975,0.10836,-0.038098,-0.089218,0.072058,0.040474,-0.017557,0.14323
-0.61236,-0.68637,0.11389,-0.08004,0.041057,0.042451,-0.047926,-0.034558
-0.60752,0.87389,0.20717,-0.069526,0.095416,0.042374,-0.003448,0.031422
-0.61459,-1.3429,-0.12143,-0.14108,0.016581,0.040173,-0.077563,0.08185
-0.60867,1.2834,0.39353,-0.035401,0.10068,0.04333,0.0025436,-0.07401
-0.60876,-1.4082,-0.24624,-0.13295,0.016067,0.041533,-0.07475,0.16961
-0.61413,0.79976,0.4183,0.0046137,0.084279,0.042926,-0.012284,-0.12896
-0.60642,-0.68914,-0.1145,-0.078736,0.052418,0.041392,-0.04458,0.17429
-0.61607,-0.041193,0.32768,-0.00022915,0.071807,0.04349,-0.02367,-0.096498
-0.60636,0.33189,0.04156,-0.038317,0.074781,0.030951,-0.02001,0.11142
-0.61246,-1.2244,0.080072,-0.046217,0.025206,0.021735,-0.057893,0.0013645
-0.61195,1.0157,0.30719,-0.01154,0.091717,0.025355,0.0042904,-0.0036978
-0.60687,-1.5197,-0.14058,-0.11543,0.0011351,0.021594,-0.071969,0.11074
-0.61572,1.1948,0.44009,-0.014051,0.084517,0.021048,0.0086701,-0.10441
-0.60556,-1.3827,-0.21641,-0.14266,0.0053354,0.015029,-0.069163,0.16655
-0.61358,0.39721,0.40686,-0.034457,0.059084,0.014926,-0.012811,-0.13152
-0.60962,-0.50723,-0.14646,-0.12245,0.024301,0.013328,-0.040194,0.16416
-0.60939,-0.48572,0.19304,-0.06835,0.019805,0.01612,-0.032578,-0.081993
-0.61262,0.59972,0.059219,-0.080387,0.053201,0.015285,0.00083541,0.087788
-0.60838,-1.242,-0.082309,-0.098782,-0.0078241,0.014682,-0.054797,0.043518
-0.61156,1.2461,0.29288,-0.013537,0.074382,0.010992,0.023537,-0.049794
-0.61226,-1.5184,-0.20334,-0.097343,-0.0066552,0.0090541,-0.049165,0.13335
-0.60805,1.1319,0.39048,0.022835,0.073207,0.0089386,0.028032,-0.12541
-0.61296,-1.1926,-0.27166,-0.091826,-0.0023972,0.0082712,-0.031897,0.21147
-0.60954,0.20453,0.33832,0.012591,0.036266,0.010318,0.013313,-0.13176
-0.60897,-0.27097,-0.089889,-0.053809,0.016549,0.0090605,-0.004636,0.16049
-0.61214,-0.73327,0.15221,-0.011495,-0.011151,0.0099333,-0.028012,-0.042419
-0.60738,0.71354,0.15844,0.0018198,0.026298,0.0090348,0.0057289,0.047339
-0.61416,-1.3407,-0.087454,-0.048369,-0.056467,0.012731,-0.058567,0.075327
-0.60786,1.3008,0.38029,0.05328,0.017435,0.011031,0.021257,-0.070286
-0.60909,-1.6927,-0.21369,-0.05203,-0.081373,0.010434,-0.058702,0.16168
-0.61285,0.84916,0.4552,0.064083,-0.0146,-0.019459,0.014296,-0.13488
-0.60569,-0.92279,-0.11665,-0.049223,-0.067315,-0.02028,-0.032179,0.18533
-0.61429,-0.0087621,0.35603,0.027614,-0.047881,-0.016186,-0.009202,-0.11151
-0.60707,0.13575,-0.0057342,-0.039312,-0.057167,-0.018233,-0.019015,0.1442
-0.61088,-0.93144,0.085776,-0.044971,-0.10141,-0.018092,-0.055356,-0.00070421
-0.61172,1.055,0.25782,-0.016884,-0.034406,-0.019414,0.00034735,0.0027031
-0.6068,-1.6669,-0.095285,-0.090336,-0.10552,-0.020306,-0.078616,0.10592
-0.61372,1.0883,0.40159,0.013201,-0.026822,-0.022,-0.02132,-0.0946
-0.60759,-1.599,-0.25016,-0.092854,-0.1139,-0.023322,-0.11442,0.18619
-0.61038,0.56851,0.39958,0.034538,-0.049929,-0.02261,-0.058849,-0.13685
-0.61122,-0.67011,-0.1933,-0.055248,-0.094648,-0.021788,-0.099609,0.18448
-0.60698,-0.47895,0.22383,0.019335,-0.090975,-0.022969,-0.088615,-0.086033
-0.61274,0.42626,0.02735,-0.014398,-0.076736,-0.022064,-0.06287,0.102
-0.6078,-1.3167,-0.019771,-0.037668,-0.13785,-0.024837,-0.1011,0.038894
-0.60998,1.1497,0.28121,0.02157,-0.072555,-0.027442,-0.038447,-0.033779
-0.61206,-1.7093,-0.1671,-0.081871,-0.16349,-0.031684,-0.11359,0.13396
-0.60625,1.0423,0.40943,-0.0059263,-0.088965,-0.029374,-0.032436,-0.11351
-0.61305,-1.2748,-0.25011,-0.14351,-0.17162,-0.033487,-0.095666,0.2041
-0.6078,0.15289,0.34962,-0.041683,-0.12844,-0.032525,-0.046886,-0.13116
-0.60891,-0.24081,-0.088161,-0.11241,-0.14415,-0.035349,-0.065689,0.15396
-0.61241,-0.6491,0.18866,-0.074176,-0.15481,-0.025273,-0.063505,-0.067195
-0.60449,0.71278,0.10353,-0.071388,-0.13149,-0.014678,-0.031499,0.065324
-0.61395,-1.3349,-0.05915,-0.086656,-0.20221,-0.016417,-0.085642,0.051866
-0.60609,1.1143,0.28993,0.012533,-0.13537,-0.01059,-0.010981,-0.054442
-0.60964,-1.5599,-0.24174,-0.072429,-0.22922,-0.010603,-0.086207,0.16586
-0.61178,1.0104,0.37875,0.037017,-0.16308,-0.0051157,-0.016844,-0.13374
-0.60525,-1.1415,-0.2193,-0.062461,-0.22079,-0.0046344,-0.067628,0.19164
-0.61367,-0.1817,0.27561,0.046587,-0.19398,-0.0028375,-0.034922,-0.12205
-0.6065,-0.06769,-0.12829,-0.014327,-0.21324,-0.0058345,-0.040997,0.14698
-0.60959,-0.91541,0.02638,-0.0017064,-0.24979,-0.0058473,-0.059363,-0.030104
-0.6116,0.89922,0.13854,0.021853,-0.1965,-0.0092422,-0.0089644,0.02799
-0.6043,-1.6861,-0.18351,-0.037386,-0.26507,-0.011405,-0.067243,0.086742
-0.61257,1.2527,0.28388,0.043447,-0.19898,-0.013144,-0.00044896,-0.076419
-0.60698,-1.7972,-0.35448,-0.073046,-0.29334,-0.010603,-0.079464,0.16764
-0.60841,0.57046,0.33852,0.039529,-0.23237,-0.0087416,-0.014474,-0.13264
-0.61193,-0.74488,-0.27663,-0.05036,-0.27719,-0.007041,-0.056441,0.17083
-0.60505,-0.141,0.26404,0.018429,-0.26561,-0.008055,-0.036803,-0.090146
-0.61265,0.4485,-0.23016,-0.0154,-0.25604,-0.0087224,-0.034376,0.078905
-0.60678,-0.79121,-0.15696,-0.015342,-0.29939,-0.0094989,-0.080209,-0.028741
-0.60804,1.1669,0.10075,0.035174,-0.24469,-0.0058858,-0.029283,-0.0040628
-0.61263,-1.0825,-0.49392,-0.029993,-0.32672,-0.010558,-0.10922,0.086961
-0.60391,1.2036,0.33737,0.052252,-0.24322,0.010453,-0.034517,-0.095403
-0.61291,-0.78898,-0.56502,-0.023011,-0.30678,0.032305,-0.10263,0.11329
-0.60714,0.88743,0.29264,0.078464,-0.25686,0.021581,-0.061174,-0.11575
-0.6075,-0.18706,-0.18525,0.019181,-0.3025,0.0266,-0.10224,0.10636
-0.6131,-0.027835,0.23826,0.065837,-0.30923,0.027331,-0.094594,-0.087347
-0.60317,0.60545,-0.16051,0.055194,-0.28424,0.028724,-0.062754,0.063767
-0.61376,-0.89611,-0.29602,0.053987,-0.34449,0.029699,-0.097728,0.011708
-0.60649,1.0311,0.15192,0.11214,-0.28232,0.034872,-0.025398,-0.046898
-0.60741,-0.96,-0.59415,0.035392,-0.36007,0.034891,-0.086997,0.086133
-0.61172,1.1631,0.35544,0.099518,-0.30681,0.033896,-0.027427,-0.1083
-0.60343,-0.74679,-0.6306,0.0040228,-0.38274,0.030399,-0.085038,0.12814
-0.61156,0.55204,0.26691,0.067333,-0.35458,0.030912,-0.041042,-0.10655
-0.60714,-0.057126,-0.40722,-0.0024515,-0.37115,0.028871,-0.056249,0.079027
-0.60565,-0.47331,-0.026208,0.0020317,-0.38827,0.030084,-0.074756,-0.060356
-0.61259,0.89506,-0.058096,0.0035154,-0.34906,0.026285,-0.045126,0.028307
-0.60284,-0.7171,-0.35762,-0.039351,-0.41078,0.026741,-0.10608,0.035997
-0.61137,1.3931,0.24987,0.041937,-0.33574,0.027132,-0.043944,-0.067268
-0.60741,-0.84992,-0.60508,-0.022125,-0.39767,0.026523,-0.11361,0.068196
-0.60413,1.0715,0.3143,0.061032,-0.33342,0.028133,-0.061457,-0.11828
-0.61327,-0.58232,-0.18162,-0.038869,-0.43373,0.026786,-0.1611,0.16591
-0.60159,0.31197,0.28975,0.040325,-0.40997,0.027126,-0.14617,-0.097374
-0.60958,0.38396,-0.031366,0.010253,-0.38223,0.025143,-0.12551,0.075814
-0.6085,-0.38348,0.092849,0.042682,-0.41573,0.026965,-0.14515,-0.044099
-0.60124,1.0002,0.17548,0.049413,-0.37644,0.013643,-0.10619,0.023804
-0.61543,-1.2096,-0.073071,-0.043674,-0.49002,0.013052,-0.21589,0.1022
-0.5993,1.1792,0.30836,0.037415,-0.37856,0.014965,-0.11488,-0.095111
-0.6126,-0.73116,-0.52882,-0.038304,-0.45855,0.01019,-0.18151,0.11845
-0.60675,0.9045,0.27695,0.046106,-0.38619,0.0070262,-0.10798,-0.11271
-0.60289,-0.099466,-0.27947,-0.033102,-0.44432,0.0035992,-0.15723,0.10417
-0.61555,0.32008,0.15045,0.0096043,-0.42473,0.0047479,-0.13032,-0.090243
-0.59671,0.62193,0.061712,-0.03131,-0.39612,0.0048635,-0.093168,0.036557
-0.61283,-0.6011,0.052802,-0.028445,-0.43969,0.0063716,-0.1226,-0.038379
-0.60512,1.0863,0.18991,0.008461,-0.39701,0.0096252,-0.079618,-0.00092325
-0.60169,-1.3017,-0.31113,-0.074067,-0.49743,0.0099782,-0.17388,0.10806
-0.61469,1.2011,0.32904,0.024396,-0.41122,0.011409,-0.097426,-0.1112
-0.59755,-0.74907,-0.46231,-0.040976,-0.41744,0.01354,-0.10664,0.10972
-0.61485,0.72415,0.26956,0.021185,-0.38769,0.011384,-0.088037,-0.10657
-0.60696,-0.20042,-0.15252,-0.025433,-0.4048,0.011101,-0.11131,0.11918
-0.60328,-0.26461,0.13377,0.018494,-0.40598,0.010979,-0.11216,-0.06223
-0.61297,0.78936,0.12561,0.019264,-0.40291,0.012205,-0.10817,0.028039
-0.60231,-0.5169,0.04869,-0.0084505,-0.43548,0.014496,-0.13045,0.038382
