ds,y
6432,-0.59217
6433,-0.4618
6434,-0.60926
6435,-0.50406
6436,-0.51907
6437,-0.59624
6438,-0.45155
6439,-0.60417
6440,-0.49226
6441,-0.51352
6442,-0.59212
6443,-0.44149
6444,-0.60399
6445,-0.48866
6446,-0.51277
6447,-0.53834
6448,-0.52429
6449,-0.54288
6450,-0.52564
6451,-0.48919
6452,-0.52962
6453,-0.49058
6454,-0.56307
6455,-0.50531
6456,-0.55744
6457,-0.50948
6458,-0.53212
6459,-0.53293
6460,-0.53286
6461,-0.53502
6462,-0.52721
6463,-0.53202
6464,-0.53909
6465,-0.53131
6466,-0.53594
6467,-0.53628
6468,-0.52765
6469,-0.53868
6470,-0.5276
6471,-0.53495
6472,-0.53546
6473,-0.52541
6474,-0.54318
6475,-0.52239
6476,-0.54263
6477,-0.52672
6478,-0.53308
6479,-0.53675
6480,-0.52451
6481,-0.54127
6482,-0.52761
6483,-0.53675
6484,-0.53272
6485,-0.53275
6486,-0.53524
6487,-0.53189
6488,-0.53476
6489,-0.53613
6490,-0.53254
6491,-0.53584
6492,-0.53546
6493,-0.53039
6494,-0.53949
6495,-0.52815
6496,-0.53705
6497,-0.53342
6498,-0.53208
6499,-0.53906
6500,-0.52812
6501,-0.53947
6502,-0.5301
6503,-0.53477
6504,-0.53545
6505,-0.53125
6506,-0.53768
6507,-0.5324
6508,-0.53476
6509,-0.53659
6510,-0.53253
6511,-0.53596
6512,-0.53439
6513,-0.53325
6514,-0.53722
6515,-0.53198
6516,-0.53583
6517,-0.53534
6518,-0.531
6519,-0.53865
6520,-0.53015
6521,-0.53798
6522,-0.53258
6523,-0.533
6524,-0.53677
6525,-0.53018
6526,-0.53688
6527,-0.53209
6528,-0.53255
6529,-0.53694
6530,-0.53053
6531,-0.53635
6532,-0.53309
6533,-0.53264
6534,-0.53645
6535,-0.53138
6536,-0.53535
6537,-0.53468
6538,-0.53074
6539,-0.53812
6540,-0.52931
6541,-0.53651
6542,-0.53319
6543,-0.53159
6544,-0.53756
6545,-0.52924
6546,-0.53658
6547,-0.53268
6548,-0.53166
6549,-0.5368
6550,-0.52933
6551,-0.53532
6552,-0.53275
6553,-0.53179
6554,-0.53666
6555,-0.52988
6556,-0.53516
6557,-0.53323
6558,-0.52995
6559,-0.53809
6560,-0.52906
6561,-0.53431
6562,-0.53489
6563,-0.52899
6564,-0.53873
6565,-0.52862
6566,-0.53554
6567,-0.53348
6568,-0.5301
6569,-0.53836
6570,-0.52787
6571,-0.53647
6572,-0.53264
6573,-0.52999
6574,-0.53812
6575,-0.52724
6576,-0.5342
6577,-0.53311
6578,-0.52873
6579,-0.53411
6580,-0.53125
6581,-0.52881
6582,-0.53912
6583,-0.52324
6584,-0.54181
6585,-0.52599
6586,-0.53371
6587,-0.53805
6588,-0.5217
6589,-0.54303
6590,-0.52348
6591,-0.53391
6592,-0.53425
6593,-0.52555
6594,-0.5365
6595,-0.5296
6596,-0.52977
6597,-0.53952
6598,-0.52129
6599,-0.54358
6600,-0.52097
6601,-0.53576
6602,-0.53738
6603,-0.52099
6604,-0.53907
6605,-0.52695
6606,-0.53062
6607,-0.53782
6608,-0.52346
6609,-0.54104
6610,-0.52623
6611,-0.52987
6612,-0.53604
6613,-0.52377
6614,-0.53698
6615,-0.52787
6616,-0.52765
6617,-0.53754
6618,-0.52139
6619,-0.53808
6620,-0.52655
6621,-0.52977
6622,-0.53663
6623,-0.52275
6624,-0.53732
6625,-0.52821
6626,-0.52698
6627,-0.53719
6628,-0.52254
6629,-0.53589
6630,-0.5283
6631,-0.53093
6632,-0.53776
6633,-0.52285
6634,-0.54014
6635,-0.52789
6636,-0.53021
6637,-0.5348
6638,-0.52658
6639,-0.5368
6640,-0.5282
6641,-0.52517
6642,-0.54059
6643,-0.52103
6644,-0.54071
6645,-0.52271
6646,-0.53306
6647,-0.52454
6648,-0.52493
6649,-0.52408
6650,-0.54144
6651,-0.5039
6652,-0.53856
6653,-0.45095
6654,-0.19396
6655,-0.41727
6656,-0.2974
6657,-0.39074
6658,-0.24946
6659,-0.36266
6660,-0.3927
6661,-0.38201
6662,-0.2436
6663,-0.38398
6664,-0.26686
6665,-0.4538
6666,-0.26773
6667,-0.089462
6668,-0.54426
6669,-0.29821
6670,-0.28371
6671,-0.4247
6672,-0.29181
6673,-0.56104
6674,-0.14786
6675,-0.35296
6676,-0.31769
6677,-0.29952
6678,-0.48197
6679,-0.11018
6680,-0.39985
6681,-0.44068
6682,-0.17886
6683,-0.45185
6684,-0.15869
6685,-0.52062
6686,-0.27174
6687,-0.36209
6688,-0.35376
6689,-0.21618
6690,-0.35473
6691,-0.15058
6692,-0.45525
6693,-0.1763
6694,-0.34177
6695,-0.24916
6696,-0.30587
6697,-0.29062
6698,-0.3239
6699,-0.19827
6700,-0.50558
6701,-0.2725
6702,-0.33255
6703,-0.35226
6704,-0.20455
6705,-0.51165
6706,-0.19565
6707,-0.27593
6708,-0.35517
6709,-0.24927
6710,-0.30805
6711,-0.40271
6712,-0.25855
6713,-0.4138
6714,-0.37463
6715,-0.27309
6716,-0.43327
6717,-0.39234
6718,-0.25345
6719,-0.42025
6720,-0.35697
6721,-0.36544
6722,-0.34902
6723,-0.42975
6724,-0.40413
6725,-0.36064
6726,-0.4086
6727,-0.24456
6728,-0.45984
6729,-0.33638
6730,-0.42053
6731,-0.26579
6732,-0.46331
6733,-0.40716
6734,-0.27256
6735,-0.48089
6736,-0.36554
6737,-0.39018
6738,-0.35729
6739,-0.35787
6740,-0.35797
6741,-0.35774
6742,-0.33913
6743,-0.36269
6744,-0.35594
6745,-0.25587
6746,-0.42243
6747,-0.24779
6748,-0.44077
6749,-0.32445
6750,-0.36364
6751,-0.38962
6752,-0.23044
6753,-0.43282
6754,-0.22322
6755,-0.3518
6756,-0.39052
6757,-0.35375
6758,-0.44801
6759,-0.40186
6760,-0.36504
6761,-0.37321
6762,-0.43313
6763,-0.39366
6764,-0.43407
6765,-0.33469
6766,-0.4401
6767,-0.42472
6768,-0.39253
6769,-0.44766
6770,-0.33241
6771,-0.52613
6772,-0.31986
6773,-0.43648
6774,-0.41424
6775,-0.37138
6776,-0.51265
6777,-0.30292
6778,-0.45217
6779,-0.47652
6780,-0.39774
6781,-0.46373
6782,-0.43248
6783,-0.40994
6784,-0.46391
6785,-0.43919
6786,-0.42847
6787,-0.4563
6788,-0.42186
6789,-0.47912
6790,-0.41832
6791,-0.48659
6792,-0.42919
6793,-0.37158
6794,-0.55872
6795,-0.39845
6796,-0.48165
6797,-0.42891
6798,-0.4216
6799,-0.46779
6800,-0.44607
6801,-0.5064
6802,-0.4605
6803,-0.46058
6804,-0.47751
6805,-0.45338
6806,-0.43933
6807,-0.47843
6808,-0.45119
6809,-0.45341
6810,-0.49248
6811,-0.42144
6812,-0.53693
6813,-0.33898
6814,-0.4986
6815,-0.44005
6816,-0.4375
6817,-0.51676
6818,-0.38897
6819,-0.47899
6820,-0.45705
6821,-0.47633
6822,-0.50566
6823,-0.49174
6824,-0.51248
6825,-0.44635
6826,-0.5105
6827,-0.51999
6828,-0.46545
6829,-0.53209
6830,-0.5151
6831,-0.47144
6832,-0.57308
6833,-0.43961
6834,-0.56321
6835,-0.49588
6836,-0.4872
6837,-0.57626
6838,-0.45626
6839,-0.55561
6840,-0.52438
6841,-0.4794
6842,-0.59061
6843,-0.45581
6844,-0.56691
6845,-0.5234
6846,-0.49603
6847,-0.57307
6848,-0.48787
6849,-0.53927
6850,-0.55512
6851,-0.46811
6852,-0.59878
6853,-0.48174
6854,-0.53432
6855,-0.57255
6856,-0.46103
6857,-0.6034
6858,-0.49225
6859,-0.5228
6860,-0.5839
6861,-0.46217
6862,-0.58759
6863,-0.51836
6864,-0.49463
6865,-0.61711
6866,-0.44183
6867,-0.60953
6868,-0.51549
6869,-0.51814
6870,-0.58795
6871,-0.50877
6872,-0.54338
6873,-0.56983
6874,-0.56817
6875,-0.54003
6876,-0.51563
6877,-0.53169
6878,-0.5683
6879,-0.57378
6880,-0.53473
6881,-0.5368
6882,-0.55739
6883,-0.53499
6884,-0.52166
6885,-0.5516
6886,-0.54307
6887,-0.55176
6888,-0.54605
6889,-0.52078
6890,-0.53934
6891,-0.51886
6892,-0.53675
6893,-0.53285
6894,-0.52157
6895,-0.5419
6896,-0.51779
6897,-0.53974
6898,-0.52479
6899,-0.53101
6900,-0.5306
6901,-0.52861
6902,-0.52774
6903,-0.53318
6904,-0.52536
6905,-0.53236
6906,-0.52924
6907,-0.52502
6908,-0.5347
6909,-0.52451
6910,-0.53291
6911,-0.53014
6912,-0.52226
6913,-0.54
6914,-0.51709
6915,-0.54034
6916,-0.52325
6917,-0.53035
6918,-0.53084
6919,-0.52625
6920,-0.53211
6921,-0.52833
6922,-0.53421
6923,-0.53095
6924,-0.52603
6925,-0.52848
6926,-0.53217
6927,-0.52529
6928,-0.53232
6929,-0.52925
6930,-0.52406
6931,-0.53555
6932,-0.51867
6933,-0.5355
6934,-0.52469
6935,-0.52709
6936,-0.53131
6937,-0.52202
6938,-0.53407
6939,-0.52442
6940,-0.52731
6941,-0.52953
6942,-0.52547
6943,-0.53236
6944,-0.52588
6945,-0.52573
6946,-0.53242
6947,-0.52748
6948,-0.52682
6949,-0.534
6950,-0.52092
6951,-0.53736
6952,-0.52317
6953,-0.52926
6954,-0.53392
6955,-0.52096
6956,-0.53505
6957,-0.52345
6958,-0.5297
6959,-0.5309
6960,-0.52256
6961,-0.5317
6962,-0.52585
6963,-0.52764
6964,-0.52948
6965,-0.52667
6966,-0.52773
6967,-0.52951
6968,-0.52379
6969,-0.53376
6970,-0.52352
6971,-0.52964
6972,-0.53174
6973,-0.52041
6974,-0.53939
6975,-0.52236
6976,-0.52985
6977,-0.53084
6978,-0.52454
6979,-0.53363
6980,-0.52329
6981,-0.53057
6982,-0.53056
6983,-0.52114
6984,-0.5304
6985,-0.52787
6986,-0.52406
6987,-0.53161
6988,-0.51972
6989,-0.53223
6990,-0.52808
6991,-0.52217
6992,-0.53469
6993,-0.52039
6994,-0.53104
6995,-0.52705
6996,-0.52261
6997,-0.53774
6998,-0.51918
6999,-0.5299
7000,-0.52854
7001,-0.52501
7002,-0.53515
7003,-0.52263
7004,-0.52915
7005,-0.53295
7006,-0.52094
7007,-0.53168
7008,-0.52445
7009,-0.52393
7010,-0.53579
7011,-0.51657
7012,-0.53291
7013,-0.52594
7014,-0.52293
7015,-0.53944
7016,-0.51577
7017,-0.53307
7018,-0.52513
7019,-0.52041
7020,-0.53888
7021,-0.51448
7022,-0.53372
7023,-0.52856
7024,-0.52328
7025,-0.53262
7026,-0.52344
7027,-0.52387
7028,-0.53358
7029,-0.5178
7030,-0.53321
7031,-0.5222
7032,-0.52176
7033,-0.5337
7034,-0.51809
7035,-0.5292
7036,-0.52722
7037,-0.51825
7038,-0.53062
7039,-0.5198
7040,-0.52486
7041,-0.52929
7042,-0.51734
7043,-0.53156
7044,-0.52158
7045,-0.52269
7046,-0.5318
7047,-0.51476
7048,-0.53278
7049,-0.52037
7050,-0.52244
7051,-0.52894
7052,-0.51966
7053,-0.52425
7054,-0.53035
7055,-0.51202
7056,-0.54084
7057,-0.50723
7058,-0.54087
7059,-0.51128
7060,-0.53274
7061,-0.50174
7062,-0.55298
7063,-0.49386
7064,-0.72485
7065,-0.71741
7066,-0.56937
7067,-0.74631
7068,-0.55386
7069,-0.73504
7070,-0.61534
7071,-0.6915
7072,-0.78559
7073,-0.82445
7074,-0.69331
7075,-0.70938
7076,-0.66564
7077,-0.66893
7078,-0.56073
7079,-0.54813
7080,-0.8485
7081,-0.65319
7082,-0.7219
7083,-0.71121
7084,-0.66016
7085,-0.858
7086,-0.47148
7087,-0.77104
7088,-0.70269
7089,-0.63725
7090,-0.81511
7091,-0.62695
7092,-0.851
7093,-0.61671
7094,-0.66767
7095,-0.75006
7096,-0.63307
7097,-0.7115
7098,-0.7134
7099,-0.85008
7100,-0.54096
7101,-0.76297
7102,-0.63109
7103,-0.78381
7104,-0.62728
7105,-0.74121
7106,-0.6671
7107,-0.71724
7108,-0.77326
7109,-0.6331
7110,-0.7021
7111,-0.73986
7112,-0.68751
7113,-0.72802
7114,-0.62009
7115,-0.6734
7116,-0.75437
7117,-0.77033
7118,-0.66888
7119,-0.72015
7120,-0.66321
7121,-0.8142
7122,-0.7532
7123,-0.69599
7124,-0.78899
7125,-0.60152
7126,-0.81571
7127,-0.60383
7128,-0.6784
7129,-0.70613
7130,-0.61344
7131,-0.81116
7132,-0.62953
7133,-0.76606
7134,-0.6389
7135,-0.79023
7136,-0.60458
7137,-0.70092
7138,-0.71512
7139,-0.58091
7140,-0.68584
7141,-0.67431
7142,-0.62241
7143,-0.62818
7144,-0.76225
7145,-0.60058
7146,-0.56246
7147,-0.78118
7148,-0.58696
7149,-0.72082
7150,-0.63091
7151,-0.60063
7152,-0.72272
7153,-0.65108
7154,-0.63418
7155,-0.58044
7156,-0.80787
7157,-0.58298
7158,-0.61255
7159,-0.61475
7160,-0.59274
7161,-0.58388
7162,-0.65454
7163,-0.62261
7164,-0.60784
7165,-0.71488
7166,-0.57188
7167,-0.6641
7168,-0.68802
7169,-0.63355
7170,-0.71924
7171,-0.68844
7172,-0.66591
7173,-0.63165
7174,-0.69388
7175,-0.65156
7176,-0.70559
7177,-0.66413
7178,-0.82164
7179,-0.60741
7180,-0.68722
7181,-0.61638
7182,-0.66853
7183,-0.65627
7184,-0.61937
7185,-0.70018
7186,-0.58623
7187,-0.64438
7188,-0.61342
7189,-0.55565
7190,-0.68511
7191,-0.54825
7192,-0.67071
7193,-0.56872
7194,-0.65332
7195,-0.58411
7196,-0.54506
7197,-0.68333
7198,-0.60814
7199,-0.56841
7200,-0.58376
7201,-0.6766
7202,-0.61673
7203,-0.53532
7204,-0.60671
7205,-0.64555
7206,-0.57314
7207,-0.55215
7208,-0.67432
7209,-0.52462
7210,-0.66759
7211,-0.51078
7212,-0.62885
7213,-0.57113
7214,-0.57715
7215,-0.67902
7216,-0.54326
7217,-0.59082
7218,-0.57823
7219,-0.61718
7220,-0.55754
7221,-0.56226
7222,-0.58821
7223,-0.57182
7224,-0.57107
7225,-0.57661
7226,-0.5825
7227,-0.56123
7228,-0.54461
7229,-0.54788
7230,-0.60718
7231,-0.54693
7232,-0.55205
7233,-0.58111
7234,-0.55578
7235,-0.65511
7236,-0.53589
7237,-0.55794
7238,-0.53848
7239,-0.5555
7240,-0.61715
7241,-0.50366
7242,-0.60621
7243,-0.54921
7244,-0.54352
7245,-0.52733
7246,-0.56387
7247,-0.62945
7248,-0.58294
7249,-0.56522
7250,-0.5072
7251,-0.48601
7252,-0.56992
7253,-0.50681
7254,-0.5571
7255,-0.52985
7256,-0.50452
7257,-0.55597
7258,-0.50246
7259,-0.53246
7260,-0.55374
7261,-0.45792
7262,-0.60732
7263,-0.44567
7264,-0.56497
7265,-0.51895
7266,-0.485
7267,-0.5747
7268,-0.46861
7269,-0.54881
7270,-0.53157
7271,-0.47375
7272,-0.58429
7273,-0.46106
7274,-0.55179
7275,-0.52963
7276,-0.47066
7277,-0.60066
7278,-0.43901
7279,-0.5775
7280,-0.50204
7281,-0.48986
7282,-0.57286
7283,-0.45698
7284,-0.54837
7285,-0.51896
7286,-0.46266
7287,-0.58683
7288,-0.43014
7289,-0.55903
7290,-0.49935
7291,-0.46617
7292,-0.57234
7293,-0.42322
7294,-0.54188
7295,-0.50345
7296,-0.44222
7297,-0.57895
7298,-0.4103
7299,-0.54798
7300,-0.47109
7301,-0.4903
7302,-0.4846
7303,-0.4631
7304,-0.51433
7305,-0.50798
7306,-0.45003
7307,-0.53875
7308,-0.47529
7309,-0.53095
7310,-0.48296
7311,-0.5231
7312,-0.48907
7313,-0.50263
7314,-0.50675
7315,-0.50254
7316,-0.50732
7317,-0.50242
7318,-0.50396
7319,-0.50791
7320,-0.50341
7321,-0.50601
7322,-0.50633
7323,-0.50104
7324,-0.50794
7325,-0.50233
7326,-0.50196
7327,-0.50998
7328,-0.49691
7329,-0.51374
7330,-0.49805
7331,-0.50754
7332,-0.50567
7333,-0.49913
7334,-0.51197
7335,-0.49755
7336,-0.50934
7337,-0.50403
7338,-0.50456
7339,-0.50812
7340,-0.50084
7341,-0.50825
7342,-0.50377
7343,-0.50416
7344,-0.50647
7345,-0.50327
7346,-0.50612
7347,-0.50579
7348,-0.5021
7349,-0.50828
7350,-0.50232
7351,-0.50562
7352,-0.50691
7353,-0.50046
7354,-0.50965
7355,-0.50154
7356,-0.50841
7357,-0.50492
7358,-0.50319
7359,-0.5087
7360,-0.49978
7361,-0.50746
7362,-0.50539
7363,-0.50343
7364,-0.50797
7365,-0.50236
7366,-0.50666
7367,-0.50514
7368,-0.50295
7369,-0.50742
7370,-0.50286
7371,-0.50542
7372,-0.50659
7373,-0.50125
7374,-0.50902
7375,-0.50136
7376,-0.50632
7377,-0.50592
7378,-0.5017
7379,-0.50858
7380,-0.50147
7381,-0.5062
7382,-0.50543
7383,-0.50191
7384,-0.50831
7385,-0.5013
7386,-0.50609
7387,-0.50497
7388,-0.50219
7389,-0.50715
7390,-0.5022
7391,-0.50489
7392,-0.50558
7393,-0.50083
7394,-0.50789
7395,-0.50105
7396,-0.50499
7397,-0.50572
7398,-0.50029
7399,-0.5086
7400,-0.50047
7401,-0.50569
7402,-0.50543
7403,-0.50058
7404,-0.50866
7405,-0.50055
7406,-0.50528
7407,-0.50538
7408,-0.50038
7409,-0.50812
7410,-0.50052
7411,-0.50513
7412,-0.50454
7413,-0.50052
7414,-0.50889
7415,-0.50017
7416,-0.50545
7417,-0.5052
7418,-0.49983
7419,-0.50769
7420,-0.50102
7421,-0.50256
7422,-0.50568
7423,-0.50044
7424,-0.50698
7425,-0.50148
7426,-0.50201
7427,-0.50744
7428,-0.49868
7429,-0.50791
7430,-0.50108
7431,-0.50297
7432,-0.50764
7433,-0.49751
7434,-0.50694
7435,-0.50111
7436,-0.49979
7437,-0.51049
7438,-0.49407
7439,-0.51091
7440,-0.49944
7441,-0.50134
7442,-0.5114
7443,-0.49071
7444,-0.51205
7445,-0.4975
7446,-0.5011
7447,-0.50866
7448,-0.49292
7449,-0.51026
7450,-0.49819
7451,-0.50097
7452,-0.50932
7453,-0.49236
7454,-0.512
7455,-0.49701
7456,-0.50236
7457,-0.50975
7458,-0.49501
7459,-0.50729
7460,-0.50209
7461,-0.49886
7462,-0.51018
7463,-0.49322
7464,-0.50713
7465,-0.50204
7466,-0.49707
7467,-0.50892
7468,-0.49334
7469,-0.50509
7470,-0.5033
7471,-0.49529
7472,-0.50909
7473,-0.49341
7474,-0.50462
7475,-0.50166
7476,-0.49438
7477,-0.50991
7478,-0.49314
7479,-0.50505
7480,-0.50198
7481,-0.49775
7482,-0.51173
7483,-0.49369
7484,-0.50701
7485,-0.50262
7486,-0.49667
7487,-0.50954
7488,-0.49487
7489,-0.5042
7490,-0.50472
7491,-0.49644
7492,-0.51113
7493,-0.49577
7494,-0.50371
7495,-0.50472
7496,-0.49629
7497,-0.50795
7498,-0.49584
7499,-0.50241
7500,-0.50157
7501,-0.49232
7502,-0.50697
7503,-0.49358
7504,-0.50492
7505,-0.41876
7506,-0.4294
7507,-0.23151
7508,-0.47425
7509,-0.30761
7510,-0.52902
7511,-0.19793
7512,-0.27553
7513,-0.4949
7514,-0.10707
7515,-0.45081
7516,-0.12554
7517,-0.42411
7518,-0.4102
7519,0.061614
7520,-0.57763
7521,-0.32726
7522,-0.16624
7523,-0.40849
7524,-0.25982
7525,-0.39212
7526,-0.2144
7527,-0.16568
7528,-0.44811
7529,-0.098268
7530,-0.39583
7531,-0.089413
7532,-0.26878
7533,-0.49538
7534,-0.084486
7535,-0.34245
7536,-0.37022
7537,-0.30718
7538,-0.43694
7539,-0.1831
7540,-0.36363
7541,-0.33693
7542,-0.23745
7543,-0.46913
7544,-0.018535
7545,-0.39896
7546,-0.3078
7547,-0.184
7548,-0.38906
7549,-0.15754
7550,-0.29208
7551,-0.2877
7552,-0.19732
7553,-0.36736
7554,-0.23423
7555,-0.25596
7556,-0.3669
7557,-0.31274
7558,-0.33876
7559,-0.20884
7560,-0.40846
7561,-0.13285
7562,-0.43688
7563,-0.38118
7564,-0.15759
7565,-0.28613
7566,-0.2447
7567,-0.45448
7568,-0.33963
7569,-0.32919
7570,-0.30425
7571,-0.29659
7572,-0.27621
7573,-0.31617
7574,-0.2862
7575,-0.34944
7576,-0.37257
7577,-0.24849
7578,-0.35824
7579,-0.30106
7580,-0.31447
7581,-0.44545
7582,-0.29106
7583,-0.39638
7584,-0.3548
7585,-0.41206
7586,-0.39263
7587,-0.2352
7588,-0.3838
7589,-0.43578
7590,-0.36123
7591,-0.26292
7592,-0.32571
7593,-0.3089
7594,-0.39568
7595,-0.36741
7596,-0.30566
7597,-0.34662
7598,-0.245
7599,-0.31323
7600,-0.25711
7601,-0.33162
7602,-0.3773
7603,-0.22098
7604,-0.38348
7605,-0.21024
7606,-0.27986
7607,-0.366
7608,-0.1823
7609,-0.45737
7610,-0.29907
7611,-0.31883
7612,-0.32959
7613,-0.42476
7614,-0.40947
7615,-0.3725
7616,-0.30682
7617,-0.46352
7618,-0.35003
7619,-0.45373
7620,-0.31957
7621,-0.39527
7622,-0.4473
7623,-0.30536
7624,-0.4594
7625,-0.35739
7626,-0.35831
7627,-0.41656
7628,-0.37112
7629,-0.43559
7630,-0.32365
7631,-0.35844
7632,-0.42278
7633,-0.39941
7634,-0.38354
7635,-0.41307
7636,-0.37037
7637,-0.45001
7638,-0.33746
7639,-0.36746
7640,-0.46894
7641,-0.39744
7642,-0.4645
7643,-0.43285
7644,-0.42187
7645,-0.41801
7646,-0.39723
7647,-0.49665
7648,-0.31812
7649,-0.45893
7650,-0.47368
7651,-0.37233
7652,-0.42811
7653,-0.43915
7654,-0.46812
7655,-0.43522
7656,-0.43084
7657,-0.37698
7658,-0.43597
7659,-0.39291
7660,-0.48565
7661,-0.36979
7662,-0.41473
7663,-0.48912
7664,-0.37123
7665,-0.51188
7666,-0.38903
7667,-0.47682
7668,-0.45068
7669,-0.43067
7670,-0.49727
7671,-0.35731
7672,-0.47479
7673,-0.42883
7674,-0.41306
7675,-0.44228
7676,-0.426
7677,-0.4702
7678,-0.4281
7679,-0.46523
7680,-0.46544
7681,-0.46114
7682,-0.45435
7683,-0.52574
7684,-0.41435
7685,-0.54405
7686,-0.43354
7687,-0.49387
7688,-0.51664
7689,-0.42278
7690,-0.55907
7691,-0.44498
7692,-0.49887
7693,-0.52643
7694,-0.43356
7695,-0.55339
7696,-0.45771
7697,-0.49904
7698,-0.52778
7699,-0.45131
7700,-0.53628
7701,-0.48712
7702,-0.47129
7703,-0.55576
7704,-0.43129
7705,-0.54649
7706,-0.49605
7707,-0.45842
7708,-0.57653
7709,-0.42404
7710,-0.55026
7711,-0.50101
7712,-0.46626
7713,-0.5627
7714,-0.45295
7715,-0.52201
7716,-0.53846
7717,-0.43146
7718,-0.59783
7719,-0.42637
7720,-0.54726
7721,-0.51466
7722,-0.47056
7723,-0.54524
7724,-0.53007
7725,-0.44949
7726,-0.62327
7727,-0.42897
7728,-0.5327
7729,-0.5226
7730,-0.53465
7731,-0.57098
7732,-0.49412
7733,-0.50843
7734,-0.5037
7735,-0.49364
7736,-0.52144
7737,-0.5342
7738,-0.50374
7739,-0.50123
7740,-0.49788
7741,-0.51596
7742,-0.48592
7743,-0.52375
7744,-0.49501
7745,-0.50234
7746,-0.50758
7747,-0.49144
7748,-0.51342
7749,-0.49179
7750,-0.50973
7751,-0.5019
7752,-0.49838
7753,-0.50164
7754,-0.50216
7755,-0.49779
7756,-0.50544
7757,-0.498
7758,-0.50001
7759,-0.5094
7760,-0.4947
7761,-0.51034
7762,-0.49622
7763,-0.50123
7764,-0.50515
7765,-0.49052
7766,-0.51296
7767,-0.49042
7768,-0.50622
7769,-0.4988
7770,-0.49774
7771,-0.50284
7772,-0.4972
7773,-0.50024
7774,-0.50193
7775,-0.49853
7776,-0.50021
7777,-0.50351
7778,-0.49663
7779,-0.50358
7780,-0.49548
7781,-0.50237
7782,-0.502
7783,-0.49144
7784,-0.51165
7785,-0.4903
7786,-0.5032
7787,-0.50006
7788,-0.49746
7789,-0.50228
7790,-0.49579
7791,-0.50232
7792,-0.49893
7793,-0.49762
7794,-0.50313
7795,-0.49574
7796,-0.49879
7797,-0.50026
7798,-0.49831
7799,-0.49965
7800,-0.50149
7801,-0.49349
7802,-0.50845
7803,-0.49219
7804,-0.5037
7805,-0.49867
7806,-0.49506
7807,-0.50801
7808,-0.49173
7809,-0.50435
7810,-0.49824
7811,-0.49906
7812,-0.50285
7813,-0.49671
7814,-0.50253
7815,-0.49797
7816,-0.49701
7817,-0.50353
7818,-0.49853
7819,-0.49729
7820,-0.50504
7821,-0.49291
7822,-0.50492
7823,-0.49561
7824,-0.49857
7825,-0.50708
7826,-0.49177
7827,-0.50346
7828,-0.49767
7829,-0.49728
7830,-0.50636
7831,-0.49163
7832,-0.50313
7833,-0.49987
7834,-0.49641
7835,-0.50343
7836,-0.49892
7837,-0.50143
7838,-0.4988
7839,-0.49466
7840,-0.50529
7841,-0.49609
7842,-0.49651
7843,-0.50289
7844,-0.49248
7845,-0.50678
7846,-0.49613
7847,-0.49606
7848,-0.50378
7849,-0.49193
7850,-0.50425
7851,-0.49518
7852,-0.49846
7853,-0.50414
7854,-0.4922
7855,-0.50183
7856,-0.50102
7857,-0.49753
7858,-0.50495
7859,-0.49269
7860,-0.49954
7861,-0.50511
7862,-0.49003
7863,-0.50858
7864,-0.49348
7865,-0.50023
7866,-0.50224
7867,-0.49043
7868,-0.50672
7869,-0.49272
7870,-0.49503
7871,-0.5014
7872,-0.49021
7873,-0.50855
7874,-0.49603
7875,-0.4931
7876,-0.50515
7877,-0.49028
7878,-0.5015
7879,-0.49814
7880,-0.48737
7881,-0.51015
7882,-0.48771
7883,-0.49808
7884,-0.5027
7885,-0.48882
7886,-0.50499
7887,-0.49269
7888,-0.49601
7889,-0.50312
7890,-0.48661
7891,-0.50229
7892,-0.49611
7893,-0.49457
7894,-0.5037
7895,-0.48932
7896,-0.5002
7897,-0.49841
7898,-0.4905
7899,-0.50427
7900,-0.48872
7901,-0.49957
7902,-0.49784
7903,-0.4903
7904,-0.50113
7905,-0.49328
7906,-0.49222
7907,-0.50508
7908,-0.48308
7909,-0.50821
7910,-0.48606
7911,-0.50164
7912,-0.49277
7913,-0.50032
7914,-0.48833
7915,-0.51181
7916,-0.47022
7917,-0.72793
7918,-0.51833
7919,-0.67568
7920,-0.8887
7921,-0.40312
7922,-0.7766
7923,-0.72097
7924,-0.39772
7925,-0.8155
7926,-0.60306
7927,-0.57317
7928,-0.70239
7929,-0.63613
7930,-0.81134
7931,-0.59941
7932,-0.59823
7933,-0.66399
7934,-0.59161
7935,-0.73302
7936,-0.66567
7937,-0.49804
7938,-0.91917
7939,-0.56065
7940,-0.6073
7941,-0.81473
7942,-0.5244
7943,-0.8669
7944,-0.62078
7945,-0.62289
7946,-0.62714
7947,-0.79025
7948,-0.66051
7949,-0.67375
7950,-0.65051
7951,-0.6636
7952,-0.74697
7953,-0.60719
7954,-0.7507
7955,-0.57111
7956,-0.84929
7957,-0.60994
7958,-0.58284
7959,-0.92593
7960,-0.5575
7961,-0.6075
7962,-0.73414
7963,-0.57922
7964,-0.83016
7965,-0.51284
7966,-0.68894
7967,-0.6473
7968,-0.6477
7969,-0.74034
7970,-0.57818
7971,-0.687
7972,-0.75554
7973,-0.62848
7974,-0.6792
7975,-0.75757
7976,-0.67044
7977,-0.74331
7978,-0.54283
7979,-0.67448
7980,-0.69692
7981,-0.64112
7982,-0.72042
7983,-0.63557
7984,-0.62505
7985,-0.64857
7986,-0.68411
7987,-0.66826
